,SMILES,Value
609,NC(=O)c1ccc(Cl)cc1,3.0899999
610,N#Cc1ccc([N+](=O)[O-])cc1,3.5699999
611,NC(=O)c1ccc([N+](=O)[O-])cc1,3.1800001
612,Cc1ccc(C=O)o1,2.97
613,Cc1cccc(C#N)c1,2.75
614,COc1ccc(C=O)cc1O,2.8599999
615,S=C=NCc1ccccc1,5.7399998
616,N#Cc1ccc(Br)cc1,3.29
617,N#Cc1ccc(Cl)cc1,3.0
618,CCCC(=O)OC,1.7539999
619,CCOC(=O)CI,5.921
620,CCCCCOC(=O)CC,2.957
621,NNC=O,2.1289999
622,CCCCOS(=O)(=O)OCCCC,3.6210001
623,CC(C)CC#N,2.1240001
624,CCNC(C)=O,1.299
625,CCNC(N)=S,1.87
626,Nc1cccc(I)c1,3.6500001
627,Oc1cccc(I)c1,4.1199999
628,O=Cc1cccc(C=O)c1,3.1800001
629,Clc1cccnc1,2.29
630,CC(C)CCCO,2.3629999
631,C#CCOC(C)=O,1.834
632,OCCCCl,1.601
633,N#CCCCCl,2.0699999
634,CCCCCOC(C)=O,3.1630001
635,CCCCCC#N,2.6240001
636,BrCCCCCCBr,4.046
637,CCCCCCCBr,4.487
638,OCCCCCCO,1.505
639,CCCCCCOC=O,2.618
640,N#CCCCCCCC#N,2.23
641,O=Cc1cc(Cl)ccc1O,4.0089998
642,CC(=S)Nc1ccccc1,2.99
643,CCOC(=O)C=C(C)C,2.52
644,CCCCCOC=O,2.217
645,CC(C)c1ccccc1N,3.1199999
646,Cc1ccc(-c2ccccc2)cc1,4.6599998
647,NC(=O)c1cccc([N+](=O)[O-])c1,2.8099999
648,CCCc1ccc(O)cc1,3.6400001
649,N#CCCc1ccccc1,2.8399999
650,Cc1cc(C)oc(=O)c1,2.0699999
651,NC(=O)CBr,4.5229998
652,CCN(CC)C(C)=O,1.4579999
653,C=C(C)C(=O)OCC(CC)CCCC,4.5700002
654,CCCCCCCCC(C)=O,3.582
655,CCCCCOCCCCC,4.0900002
656,Cc1ncc[nH]1,2.0899999
657,CCC1CCC(=O)O1,1.76
658,CC(O)Cc1ccccc1,2.3800001
659,Cc1cc(O)c(C)c(C)c1O,4.3400002
660,CCCCCCC1CCC(=O)O1,3.493
661,O=Cc1c(O)ccc2ccccc12,4.3200002
662,CC(C)(C)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,3.3599999
663,CC(C)C(C)N,2.2909999
664,CCC(=O)N(C)C,1.426
665,N#Cc1cccc(Cl)c1,2.9400001
666,N#Cc1ccc(O)cc1,3.52
667,OC12CC3CC(CC(C3)C1)C2,2.9200001
668,C=COC(=O)c1ccccc1,3.0799999
669,Nc1c(F)c(F)c(F)c(F)c1F,3.26
670,Oc1c(F)c(F)c(F)c(F)c1F,4.6300001
671,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.77
672,C=CC(=O)OCCO,3.6900001
673,CCCCCCCC(C)=O,3.6600001
674,O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,4.8899999
675,C=C(C)C(=O)OCCO,1.92
676,N#Cc1ccccc1Cl,3.28
677,N#Cc1ccc(N)cc1,3.24
678,OCc1ccc(Cl)cc1,3.25
679,CCCSc1ccccc1,3.8599999
680,C#CC(=O)OC,4.77
681,C#CCCO,1.161
682,OCCCCCl,2.2409999
683,Oc1c(Cl)c(Cl)cc(Cl)c1Cl,5.2199998
684,NNC(=O)c1ccccc1O,3.1800001
685,c1ccc(-c2ccncc2)cc1,3.6600001
686,N#Cc1ccc(Cl)c([N+](=O)[O-])c1,4.71
687,C=CC(=O)OCC(C)O,3.6500001
688,CC(=O)NN,1.62
689,Oc1ccc(O)c(-c2ccccc2)c1,5.0100002
690,CCOP(=O)(Cc1ccccc1)OCC,2.5699999
691,CC(=O)c1ccncc1,2.1300001
692,O=Cc1ccc(Br)cc1,3.5869999
693,CC(CO)c1ccccc1,2.5999999
694,O=[N+]([O-])c1ccc(/C=N/O)cc1,3.6800001
695,Nc1ccc(C(=O)c2ccccc2)cc1,3.6800001
696,O=C(c1ccccc1)c1ccc(O)cc1,4.02
697,C=Cn1c2ccccc2c2ccccc21,5.2399998
698,CCCCNC(N)=S,2.8099999
699,CCC(C)(O)c1ccccc1,3.0599999
700,Cc1cc(Cl)ccc1O,3.7
701,C=CC(=O)CC,4.52
702,CCCCCCCS,4.02
703,Oc1ccc(N=Nc2ccccc2)cc1,4.6599998
704,N#Cc1cc(Br)c(O)c(Br)c1,4.1599998
705,Oc1ccccc1-c1ccccc1O,3.8800001
706,Nc1c(Br)cc([N+](=O)[O-])cc1[N+](=O)[O-],4.2399998
707,CCCc1ccccc1N,3.0799999
708,N#Cc1c(F)c(F)c(C#N)c(F)c1F,5.5500002
709,Cc1cc(C)c(O)c(C(C)(C)C)c1,4.1599998
710,N#Cc1ccccc1N,2.5
711,N#Cc1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,5.6599998
712,OCCCCCCCl,2.727
713,CCCCCCCCCN,4.7010002
714,CCCCCCCCCCN,5.0560002
715,C#CC(C)O,2.598
716,Brc1nc(Br)c(Br)[nH]1,4.4299998
717,C=CCOC(=O)CCC,2.365
718,Oc1ccc(Cl)cc1O,4.0599999
719,O=Cc1ccc(O)c(O)c1O,3.0009999
720,CCCCS(=O)CCCC,2.743
721,Clc1nc(Cl)c(Cl)c(Cl)c1Cl,4.71
722,C=CC(=O)NC(C)C,1.693
723,C=C(C)C(=O)OCCC,2.3499999
724,NC(=S)c1ccccc1,3.0899999
725,N#Cc1cccc(N)c1,2.53
726,CCCCCCCCC#N,3.625
727,S=C=NCCc1ccccc1,5.5380001
728,C/C=C/C(=O)CC,3.9200001
729,C=CC(=O)OCCCCCCC,4.0900002
730,O=[N+]([O-])c1cnc(Cl)c([N+](=O)[O-])c1,5.6399999
731,Cc1cc(O)ccc1[N+](=O)[O-],4.73
732,C=CC(=O)N(C)C,1.7640001
733,CN(C)C(=S)N(C)C,2.1500001
734,OCCCc1cccnc1,2.1600001
735,CC(O)CCC(C)O,1.04
736,O=[N+]([O-])c1ccc(O)c(CCl)c1,3.75
737,C#CC(C)(C)N,2.0899999
738,N#CSCc1ccccc1,4.0500002
739,N#CC(Cl)Cl,3.973
740,N#Cc1ccc(C(N)=O)cc1,2.6199999
741,O=Cc1cccc(Br)c1,3.506
742,NCCc1ccccn1,2.26
743,O=C(O)CCCCC(=O)O,2.3940001
744,COC(=O)CCBr,4.027
745,CCCCCc1ccco1,3.9200001
746,S=C=Nc1ccc(N=C=S)cc1,6.3470001
747,CC(=O)C(C)Cl,3.2690001
748,N#Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,4.2199998
749,C#CC(O)CC,1.822
750,CCCS(=O)CCC,1.78
751,O=[N+]([O-])c1c(Cl)ncnc1Cl,5.1199999
752,C#CC(C)(O)CCC,2.0999999
753,CCCCOc1ccc(N)cc1,3.6099999
754,COc1cc(OC)c(OC)cc1C=O,2.9000001
755,Oc1cc(Cl)c(Cl)c(Cl)c1Cl,5.7199998
756,N#CCCCBr,2.5350001
757,COCCCN,1.228
758,CCCC(O)CO,1.373
759,Nc1ccccc1CO,1.9299999
760,Nc1c([N+](=O)[O-])cc(Cl)cc1[N+](=O)[O-],4.1500001
761,CCCCOC(=O)CC#N,2.3900001
762,CC(=O)CCc1ccc(O)cc1,2.5
763,CCCCCC#CC(=O)O,2.9430001
764,CN(C)c1ccccn1,2.45
765,NC(=O)c1cccs1,2.03
766,Cc1nccnc1C,2.1300001
767,CCCC(C)O,1.84
768,CCCCCCC=O,2.9979999
769,Nc1cc([N+](=O)[O-])ccc1Cl,3.5999999
770,O=[N+]([O-])c1c(Cl)cc(Cl)c([N+](=O)[O-])c1Cl,5.1900001
771,CCOCCCN,1.2970001
772,O=Cc1cc([N+](=O)[O-])ccc1Cl,3.53
773,Oc1cccnc1Br,3.1500001
774,Cc1ccc(O)c(Br)c1,3.5999999
775,Oc1cccnc1Cl,2.99
776,CCCCCCOC(=O)c1ccccc1,4.9400001
777,CCCCCCCCCCCN,5.3280001
778,CC(C)(C)N,2.1029999
779,CCOc1ccc(C=O)cc1,3.073
780,CC(C)OC(=O)CC#N,2.05
781,C=CCOC(=O)CC#N,2.21
782,CC(C)(C)C(=O)CCl,4.2680001
783,CCC(C)N,2.329
784,O=C(c1ccccc1)c1ccncc1,2.9100001
785,O=[N+]([O-])c1ncccc1O,3.8699999
786,C=CCS(=O)(=O)c1ccccc1,3.3099999
787,CCCNCCO,1.316
788,N#CCc1ccc(Br)cc1,3.5999999
789,N#Cc1ccccc1C(N)=O,2.6800001
790,Cc1ccc(N)c(C)c1,2.71
791,CC(C)c1cccc(C(C)C)c1N,3.76
792,CC(C)(C)CCO,2.263
793,O=[N+]([O-])c1cccc2ccccc12,4.0
794,Cc1ccoc1C,2.49
795,NCC(O)CN,1.573
796,OC1CCc2ccccc21,2.4200001
797,CCCCCCOc1ccc(N)cc1,4.3800001
798,CCOC(=O)Cc1cccnc1,2.0599999
799,CC(=O)c1ccc(O)c(C(N)=O)c1,2.9000001
800,O=Cc1cc(O)ccc1[N+](=O)[O-],3.3299999
801,Cc1ccc(C)c(N)c1,2.6700001
802,CC(CN)c1ccccc1,2.72
803,CCC(Br)C(=O)O,3.122
804,CC(C)CN,2.7379999
805,O=[N+]([O-])c1cc(Cl)cc(Cl)c1O,4.75
806,O=C1C=C(O)C(=O)c2ccccc21,3.8
807,CCC(=O)NC,1.474
808,SCCCCCCS,3.6259999
809,SCCCCCCCCS,4.191
810,CC(=O)c1ccc(C)o1,2.1700001
811,N#Cc1ccc(F)cc1,2.74
812,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,4.6999998
813,OCC(Br)(Br)Br,3.1129999
814,ClCCc1ccccc1,3.1700001
815,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,4.73
816,CCN(CC)C(=O)CCl,3.5209999
817,Cc1cc(Br)cc(C)c1O,4.1599998
818,Cc1nc2ccccc2nc1C,3.25
819,CC(=O)c1c(C)c[nH]c1C,2.6800001
820,Cc1ccc(O)c(C(C)(C)C)c1,4.3000002
821,N#CCCBr,2.5
822,Oc1c(Br)cc(Br)c(O)c1Br,4.0599999
823,N#CC(Br)Br,5.3979998
824,CCOC(=O)C(Br)CBr,5.2080002
825,C=CS(C)(=O)=O,3.99
826,CC(C)(C)NCCO,1.327
827,C=C(C)C(=O)OC(C)C,2.1199999
828,OCC(O)CBr,1.79
829,OCc1cccc2ccccc12,3.1300001
830,O=[N+]([O-])c1cc(Br)ccc1O,4.8699999
831,O=C(O)c1cccc(O)c1,2.1900001
832,Cc1ccc(N)cc1Cl,3.3900001
833,NCCCN1CCN(CCCN)CC1,2.3399999
834,CCCC(Br)C(=O)O,2.9579999
835,C/C=C/C=C/C=O,3.74
836,CCCCCCCC(=O)OC,3.536
837,OCc1ccccc1,2.1700001
838,CC(O)C#CC(C)O,2.54
839,CCCCCCC/C=C/C=O,4.8499999
840,c1ccccc1,2.8800001
841,O=C(CBr)c1ccccc1,5.8239999
842,CC(O)c1ccccc1,2.3399999
843,CCCCCC/C=C/C(=O)OC,4.04
844,OCc1ccccc1O,2.05
845,O=[N+]([O-])c1cccc(Cl)c1Cl,4.0700002
846,O=[N+]([O-])c1ccc(Cl)cc1Cl,3.99
847,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,4.5100002
848,O=[N+]([O-])c1c(Cl)cc(Cl)cc1Cl,4.4299998
849,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1,4.5500002
850,Oc1cc(Cl)cc(Cl)c1Cl,5.3699999
851,Cc1ccccc1O,2.71
852,CC(=O)CC(=O)c1ccccc1,3.5699999
853,O=C/C=C/c1ccccc1,3.6800001
854,CCOc1ccccc1O,2.6400001
855,CC(C)(O)C#CC(C)(C)O,1.415
856,COc1cccc(C=O)c1,3.23
857,O=C(OCc1ccccc1)c1ccc(O)cc1,4.5500002
858,CCCCC(CC)COC(=O)c1ccc(O)cc1,5.5100002
859,CC(=O)c1ccc(Cl)c(Cl)c1Cl,4.3400002
860,O=C(NO)c1ccccc1,3.3800001
861,O=C1CCCC(=O)C1,2.0710001
862,CCc1ccc(Br)cc1,3.6700001
863,N#Cc1ccccn1,2.1700001
864,O=Cc1ccco1,2.98
865,CCCCCC(=O)OCC,3.0639999
866,CCCCc1ccccc1,4.25
867,CCC/C=C/C=O,3.77
868,Nc1ccccc1,2.77
869,Oc1ccccc1-c1ccccc1,4.0900002
870,CC(C)c1ccc(O)cc1,3.47
871,O=C(c1ccccc1)c1ccc(O)c(O)c1O,3.8800001
872,Cc1cc(O)c(Cl)cc1C,3.6900001
873,Nc1cc(Cl)c([N+](=O)[O-])cc1O,4.1700001
874,CC/C=C/CCO,2.223
875,O=Cc1ccc(Cl)cc1Cl,4.04
876,Oc1cccc(Nc2ccccc2)c1,4.0100002
877,O=C(O)CCCCCCCCCCC(=O)O,2.914
878,CC1CC(=O)O1,2.2409999
879,CCCCCCCCBr,4.8699999
880,COC(=O)CCCCCCCCC(=O)OC,4.0110002
881,Cc1ccc2ccccc2c1C,4.3099999
882,Cc1ccc([N+](=O)[O-])cc1C,3.5899999
883,Cc1cccc([N+](=O)[O-])c1C,3.5599999
884,OCCBr,2.154
885,CCCCCCOc1ccc(O)cc1,4.6399999
886,BrC/C=C/CBr,4.9250002
887,CCCCCC1CCCC(=O)O1,2.9230001
888,O=C(c1ccccc1O)c1ccccc1O,4.1599998
889,Cc1ccccc1C(N)=O,2.05
890,Cc1ccc(C)o1,2.52
891,COC(=O)C(C)(C)C,1.72
892,CCC(C)CO,2.0469999
893,CCc1cccc(CC)c1N,3.3099999
894,O=[N+]([O-])c1ccc2ncccc2c1,3.46
895,O=[N+]([O-])c1cccc2cccnc12,3.0799999
896,CCCC(=O)C(C)=O,2.79
897,CCC/C=C/CO,2.5280001
898,C=C(C)C(=O)OCc1ccccc1,3.6500001
899,CCCCCCCCCOC(=O)c1ccc(O)cc1,5.6300001
900,C=CC(=O)OC(C)(C)C,3.27
901,CNC(=S)NC,1.89
902,O=C(O)CCCl,2.668
903,CCc1cccc(O)c1,3.29
904,O=C(OCCO)c1ccccc1O,2.9200001
905,Oc1cc(O)c(Cl)cc1Cl,3.97
906,NC(=O)C(Cl)Cl,2.023
907,COC(=O)c1ccc(C=O)cc1,3.3
908,CC(C)(C)OC=O,1.628
909,O=[N+]([O-])c1ccccc1[N+](=O)[O-],4.25
910,Cc1ccccc1C=O,3.0109999
911,O=Cc1ccc(F)cc1,2.8729999
912,NCc1ccccc1,2.76
913,CCCCCC(N)=O,2.092
914,CCOC(=O)CBr,5.678
915,C=CC(=O)CCCCC,4.9200001
916,O=Cc1ccc(Cl)c([N+](=O)[O-])c1,4.1900001
917,CCCCCCCCCCCC(C)=O,5.119
918,Cc1ccc(O)c(O)c1,3.3699999
919,CCSCC,2.02
920,Cc1ccc(C)c2ccccc12,4.4299998
921,CC(=O)c1ccc[nH]1,2.0899999
922,CCCCCC/C=C/C=O,4.5999999
923,CCc1ccc(C=O)cc1,3.2909999
924,ClC/C=CCCl,4.0219998
925,CCCCCc1cc(O)cc(O)c1,4.3099999
926,CCCOC(=O)c1ccccc1C(=O)OCCC,3.98
927,CCOC(=O)c1ccc(I)cc1,4.5300002
928,C#CC(C)(O)CC(C)C,2.447
929,CC(C)(C)c1cccc(O)c1,3.74
930,NNC(=O)CCCCC(=O)NN,1.626
931,ClC/C=C/CCl,3.77
932,C=CCc1ccccc1O,3.3299999
933,CN(C)Cc1ccccc1,3.1199999
934,COCC(C)N,2.1670001
935,NC(=O)c1ccccc1[N+](=O)[O-],2.28
936,CCCC[N+](=O)[O-],2.3099999
937,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,4.8099999
938,Oc1ccc(Oc2ccccc2)cc1,4.3600001
939,Cc1ccc(N)c([N+](=O)[O-])c1,3.3699999
940,OCCCBr,2.0669999
941,BrCc1ccccc1,3.638
942,CC(=O)CC(C)=O,2.7279999
943,CCc1ccc(O)cc1,3.21
944,O=C/C=C/c1ccco1,3.3699999
945,CCOC(=O)c1ccccc1,2.99
946,Cc1ccc(Cl)c(N)c1Cl,3.6900001
947,OCCc1ccccc1,2.4100001
948,CCCC(=O)c1ccccc1,3.21
949,CCCCCCCC=O,3.483
950,Nc1c(Cl)cc(Cl)cc1[N+](=O)[O-],4.2600002
951,CCCCCCC(=O)c1ccccc1,4.5599999
952,Cc1cccc(O)c1,2.9200001
953,COC(=O)CCCC(=O)OC,1.832
954,CCCCC(=O)Cl,2.655
955,CCOc1ccc(O)cc1,3.01
956,N#Cc1ccccc1,2.48
957,CCOC(=O)c1ccc(C)cc1,3.6800001
958,COC(=O)c1ccccc1,3.23
959,CCOc1ccc(N)c([N+](=O)[O-])c1,3.76
960,CCCCCCCCCCC=O,4.6900001
961,Oc1ccccc1O,3.75
962,O=[N+]([O-])c1ccc(F)c(Cl)c1,3.8
963,CCC(=O)C(=O)CC,2.99
964,O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,4.7800002
965,CCCCCCCCCCCC#N,4.9029999
966,Cc1ccc(C)c(O)c1C,3.28
967,C=C(C)C(=O)OCCOCC,2.22
968,CCCCCCCCCC(=O)OC,4.3779998
969,CCCCCCCC(=O)Cl,3.415
970,O=C(c1ccccc1)c1ccccc1O,4.23
971,O=C(Oc1ccccc1)c1ccc(O)cc1,4.3699999
972,CC(C)C(=O)O,2.6670001
973,CCCCCCCCCl,3.6700001
974,Cc1cc([N+](=O)[O-])ccc1N,3.49
975,CC(C)=CC=O,3.0899999
976,O=[N+]([O-])c1ccc(F)c([N+](=O)[O-])c1,4.71
977,c1ccc2cnncc2c1,2.6600001
978,O=P(c1ccccc1)(c1ccccc1)c1ccccc1,3.77
979,N#Cc1ccccc1O,3.04
980,C=CC(=O)OCCCCCC,3.74
981,CCCCCCC#N,2.763
982,CCCCC(CC)COC(=O)CC#N,3.8900001
983,C/C=C(C)C(C)=O,2.6600001
984,CCNc1ccccc1,3.0699999
985,COC(=O)/C=C/c1ccccc1,3.5799999
986,N#CCBr,5.2290001
987,Clc1ccccc1,2.8699999
988,CCCCCC[N+](=O)[O-],3.04
989,N#Cc1ccncc1,2.1800001
990,CC(=O)C(C)=O,2.77
991,CC/C=CCCO,2.191
992,O=C(O)CCCCCCC(=O)O,2.4879999
993,NC(=O)c1ccc(N)cc1,2.0899999
994,c1ccc2c(c1)oc1ccccc12,4.4200001
995,CC(C)(C)c1ccc(N)cc1,3.3599999
996,C=C(C)C(=O)OCCCCCC,4.0900002
997,CCCOC(=O)c1ccccc1,3.4200001
998,Cc1cc(C)c(C)c(O)c1,3.3599999
999,Cc1ccc2ccccc2c1[N+](=O)[O-],4.04
1000,CN(C)c1ccccc1,3.28
1001,Cc1cccc(C)n1,2.1900001
1002,Brc1ccccn1,2.46
1003,Cc1cnccn1,1.91
1004,O=C(c1ccccc1)c1ccc(Cl)cc1,4.5
1005,N#C/C=C/c1ccccc1,3.1600001
1006,Oc1ccc(I)cc1,3.8499999
1007,CCOC(=O)CC(C)O,1.47
1008,O=[N+]([O-])c1ccc(CO)cc1,3.1199999
1009,Nc1cc([N+](=O)[O-])cc(Cl)c1O,4.1999998
1010,CCCCCc1ccc(O)cc1,4.5799999
1011,C=C(C)CCO,1.8200001
1012,CCC(C)C(=O)OC,1.835
1013,COc1ccc(C#N)cc1,3.0999999
1014,Oc1cccc(-c2ccccc2)c1,4.3499999
1015,SC1CCCCC1,2.9960001
1016,C/C=C/C=O,4.0599999
1017,CC/C(C)=N/O,1.9299999
1018,S=C=NCCCc1ccccc1,5.5380001
1019,O=[N+]([O-])c1ccc(I)c([N+](=O)[O-])c1,5.1199999
1020,Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],4.1199999
1021,O=[N+]([O-])c1ccc(Br)c([N+](=O)[O-])c1,5.3099999
1022,O=[N+]([O-])c1ccc(Br)cc1,3.3800001
1023,Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,3.9400001
1024,O=[N+]([O-])c1cccc(Br)c1,4.0300002
1025,O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,4.5799999
1026,O=[N+]([O-])c1ccccc1Br,3.75
1027,O=Cc1ccc([N+](=O)[O-])o1,5.23
1028,O=[N+]([O-])c1cccc(CO)c1,2.78
1029,N#Cc1ccccc1[N+](=O)[O-],4.0799999
1030,COc1cccc([N+](=O)[O-])c1,3.72
1031,O=[N+]([O-])c1ccccc1CO,2.8499999
1032,Cc1ccc(Cl)cc1[N+](=O)[O-],3.8199999
1033,CCc1ccc([N+](=O)[O-])cc1,3.4300001
1034,CCOC(=O)C(C)Br,4.0570002
1035,O=Cc1cccc(Cl)c1,3.4059999
1036,C=CC(=O)OCCCCC,3.54
1037,Oc1cc(Cl)c(O)cc1Cl,4.8099999
1038,C/C=C/CC#N,2.0469999
1039,C=C(C=O)CC,3.9100001
1040,OCC(Cl)(Cl)Cl,2.5350001
1041,CCCC/C=C/C=O,4.0500002
1042,Nc1ccc(Cl)c(Cl)c1Cl,4.3499999
1043,O=C(/C=C/c1ccccc1)c1ccccc1,4.5100002
1044,CN(C)c1ccc(/C=C/C=O)cc1,3.52
1045,O=C1C=CC(=O)c2c(O)ccc(O)c21,5.8299999
1046,Cc1cnc2ccccc2n1,3.02
1047,OCc1ccc(F)cc1,2.3800001
1048,O=[N+]([O-])c1cc(F)ccc1F,3.3299999
1049,OCC(Cl)Cl,2.01
1050,CCN=C=S,4.6269999
1051,Fc1ccccn1,1.8
1052,CC(=O)c1ccco1,1.96
1053,C=C(C=O)CCCC,4.0700002
1054,CC(Br)c1ccccc1,2.3310001
1055,C=CCOC(=O)C=C,3.6800001
1056,O=[N+]([O-])/C=C/c1ccco1,5.04
1057,OC/C=C/c1ccccc1,2.9200001
1058,Clc1ccc(Br)cc1,3.5599999
1059,CCC(=O)C(C)=O,2.8399999
1060,c1cnc2c(c1)ccc1ncccc12,4.0700002
1061,c1ccc2c(c1)ccc1cccnc12,4.3099999
1062,CC/C=C/C=O,3.6600001
1063,O=C(O)CCCCCCCBr,4.323
1064,CCc1ccco1,2.48
1065,CC(O)CBr,1.812
1066,C=COC(=O)C=C,4.4200001
1067,CC(Br)C(N)=O,3.0039999
1068,O=C(CBr)C(=O)CBr,4.7620001
1069,C#CCC(C)O,1.368
1070,CC#CC(=O)OCC,3.51
1071,Nc1cccc(CO)c1,1.87
1072,N#CC(=O)c1ccccc1,3.3099999
1073,CC(C)c1ccc(N)cc1,3.22
1074,CC(C)(C)c1ccncc1,3.2
1075,CCc1ccc(CO)cc1,3.0699999
1076,O=Cc1cc(O)ccc1O,3.277
1077,CCSc1ccccc1,3.3
1078,Nc1ncc([N+](=O)[O-])cn1,2.5699999
1079,CC(=O)c1ccc(O)cc1C,3.1900001
1080,Fc1cc(F)c(F)nc1F,2.3900001
1081,CCCOc1ccc(O)cc1,3.52
1082,Brc1ccsc1,2.96
1083,OCCCCCCCCCl,3.4879999
1084,c1ccc(Cc2ccccn2)cc1,3.3800001
1085,O=Cc1ccccc1Br,3.477
1086,BrCCCc1ccccc1,3.6900001
1087,Cc1cc(O)cc(C)c1Br,4.27
1088,C#CC(C)=O,4.96
1089,CC#CCO,2.132
1090,C=C(C)CO,1.337
1091,C=CCCO,1.3049999
1092,CC(C)(C)C#N,1.675
1093,C#CCCCO,1.58
1094,N#Cc1ccco1,2.29
1095,O=Cc1ccc[nH]1,2.52
1096,O=Cc1ccoc1,3.0
1097,CCC#CC(C)=O,4.3200002
1098,CC1=CC(=O)CC1,1.6799999
1099,CC#CC(=O)OC,3.4000001
1100,C#CC(=O)OCC,4.6999998
1101,C#CCCCCO,1.705
1102,CCC#CCCO,1.976
1103,CC(C)(C)CC=O,2.6259999
1104,C#CCCCCl,2.51
1105,O=Cc1cccnc1,2.8699999
1106,O=Cc1ccccn1,2.8599999
1107,CCc1ccncc1,2.54
1108,Cc1ccncc1C,2.5
1109,N#Cc1cccs1,2.24
1110,Nc1ccccc1F,2.6300001
1111,Oc1cccc(F)c1,3.3800001
1112,C=COC(=O)C(=C)C,2.3800001
1113,O=Cc1ccsc1,3.4000001
1114,CCCCN=C=S,4.7210002
1115,CC#Cc1ccccc1,3.1900001
1116,NCCCCCCO,2.0420001
1117,N#CCCCCCl,2.3659999
1118,CCCSCCC,2.997
1119,N#Cc1cccc(O)c1,2.9400001
1120,CCCCCCCl,3.78
1121,O=Cc1cccc(O)c1,3.0799999
1122,Cc1cccc(CO)c1,2.76
1123,Cc1cc(N)ccc1O,4.3099999
1124,Cc1c(N)cccc1O,2.45
1125,O=Cc1cccc(F)c1,3.154
1126,OCc1cccc(O)c1,1.98
1127,Cc1cccc(Cl)n1,2.52
1128,Oc1cccc(Cl)n1,2.71
1129,CC(C#N)c1ccccc1,3.01
1130,CC#CCBr,4.276
1131,COc1cccc(C#N)c1,3.01
1132,OC1Cc2ccccc2C1,2.3099999
1133,CC(=O)C(Cl)C(C)=O,4.4439998
1134,CCCCCCCCl,4.3600001
1135,CC(=O)c1cccc(O)c1,2.6199999
1136,O=C(CO)c1ccccc1,3.0799999
1137,O=C(O)CCCCCl,2.714
1138,CCOC(=O)CCCl,2.5020001
1139,Cc1cc(C)c(O)c(N)c1,3.8900001
1140,Cc1c(N)ccc(O)c1C,4.4400001
1141,OCCc1ccc(O)cc1,2.1700001
1142,Cc1c(O)ccc(O)c1C,4.4099998
1143,CCOS(=O)OCC,2.01
1144,Nc1ccc([N+](=O)[O-])cn1,3.22
1145,COc1cc(O)ccc1O,5.1999998
1146,Cc1ccc(N)c(Cl)c1,3.1800001
1147,Cc1ccc(Cl)c(N)c1,3.2
1148,C=COC(=O)CCCCC,3.0799999
1149,C=CC(=O)OCCC(C)C,3.4100001
1150,Cc1cc(Cl)nc(N)n1,2.53
1151,CC(=O)c1ccc(C#N)cc1,2.6300001
1152,N#CCCCc1ccccc1,3.1500001
1153,Fc1cccc2ccccc12,3.3900001
1154,Oc1ccc(F)c(Cl)c1,4.1300001
1155,O=Cc1ccc(Cl)s1,3.6199999
1156,C=CC(=O)Nc1ccccc1,3.1159999
1157,C=CCCCBr,3.013
1158,COc1cc(C#N)ccc1O,2.97
1159,NCCCCc1ccccc1,3.6199999
1160,CC(=O)c1cc(C)ccc1O,3.3099999
1161,CCOC(=O)CCCCl,2.7190001
1162,CCOC(=O)c1ccccn1,2.0799999
1163,COC(=O)c1cccc(O)c1,2.95
1164,N#Cc1cc(Cl)ccc1N,3.4400001
1165,Cc1ccc([N+](=O)[O-])c(O)c1,3.5899999
1166,Cc1ccc(O)cc1[N+](=O)[O-],3.74
1167,Cc1ccc([N+](=O)[O-])cc1O,3.6600001
1168,Cc1cccc(O)c1[N+](=O)[O-],3.6099999
1169,Cc1c(O)cccc1[N+](=O)[O-],3.78
1170,N#Cc1cccc2ccccc12,3.6900001
1171,O=Cc1cc(O)c(O)c(O)c1,2.8039999
1172,COc1cc(O)cc(OC)c1,2.9100001
1173,COc1cc(CO)ccc1O,2.3
1174,COc1ccc(CO)cc1O,2.01
1175,N#CC(C#N)=Cc1ccccc1,3.6400001
1176,C=CC(=O)OC1CCCCC1,3.76
1177,ClCCCc1ccccc1,3.5
1178,O=[N+]([O-])c1ccc(O)c(O)c1,4.1700001
1179,O=[N+]([O-])c1c(O)cccc1O,3.6600001
1180,Cc1ccc(F)cc1[N+](=O)[O-],3.25
1181,c1ccc(-c2ccccn2)cc1,3.27
1182,c1ccc(-c2cccnc2)cc1,3.47
1183,NCCc1ccc(Cl)cc1,3.1400001
1184,OCCc1ccc(Cl)cc1,3.3199999
1185,O=[N+]([O-])c1cc(F)ccc1O,4.3800001
