,SMILES,Value
450,ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-6.007999999999999
451,CC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-4.449
452,Clc1cccc2ccccc12,-4.063
453,CCN2c1ccccc1N(C)C(=O)c3ccccc23 ,-4.007
454,CCCCC(C)O,-1.324
455,CCCC1CCCC1,-3.16
456,CCOC(=O)c1cncn1C(C)c2ccccc2,-3.359
457,Oc1ccc(Cl)c(Cl)c1,-3.352
458,CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-6.775
459,c2ccc1ocnc1c2,-2.214
460,CCCCCO,-1.042
461,CCN(CC)c1ccccc1,-3.16
462,Fc1cccc(F)c1,-2.636
463,ClCCC#N ,-0.522
464,CC(C)(C)Cc1ccccc1,-3.867
465,O=C1NC(=O)NC(=O)C1(CC)c1ccccc1,-2.272
466,Clc1ccccc1I,-4.384
467,c2ccc1[nH]nnc1c2,-2.21
468,CNC(=O)Oc1cccc2CC(C)(C)Oc12,-3.05
469,Cc1cccc(C)c1O,-2.589
470,CC(C)C(C)O,-0.954
471,c1ccccc1C(O)c2ccccc2,-3.033
472,CCCCCCCCCC(=O)OC,-3.3160000000000003
473,COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-4.188
474,CC(C)CBr,-2.2880000000000003
475,CCI,-2.066
476,CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-2.34
477,CCCCCCBr,-3.012
478,CCCC(C)C,-2.6
479,Cc1c(F)c(F)c(COC(=O)C2C(C=C(Cl)C(F)(F)F)C2(C)C)c(F)c1F,-6.339
480,CCc1cccc(C)c1N(C(C)COC)C(=O)CCl ,-3.431
481,ON=Cc1ccc(o1)N(=O)=O ,-1.843
482,CC(C)C(Nc1ccc(cc1Cl)C(F)(F)F)C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.057
483,Nc1nc[nH]n1,-0.674
484,BrC(Br)Br,-2.904
485,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-1.866
486,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc12,-5.024
487,OCc1ccccc1,-1.699
488,O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2 ,-5.194
489,Oc1ccc(Br)cc1,-3.132
490,CC(C)Br,-1.949
491,CC(C)CC(C)(C)C,-3.276
492,O=N(=O)c1cc(cc(c1)N(=O)=O)N(=O)=O,-2.324
493,CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,-3.557
494,CCC,-1.5530000000000002
495,Nc1cc(nc(N)n1=O)N2CCCCC2 ,-1.809
496,Nc2cccc3nc1ccccc1cc23 ,-3.542
497,c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-6.007000000000001
498,OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-6.268
499,C1Cc2cccc3cccc1c23,-3.792
500,CCOP(=S)(OCC)SC(CCl)N2C(=O)c1ccccc1C2=O,-5.026
501,Brc1ccc(Br)cc1,-4.298
502,Cn2c(=O)on(c1ccc(Cl)c(Cl)c1)c2=O,-3.6010000000000004
503,Oc1ccc(cc1)c2ccccc2,-3.701
504,CC1=C(CCCO1)C(=O)Nc2ccccc2 ,-2.83
505,CCOC=C,-0.857
506,CCC#C,-1.092
507,COc1ncnc2nccnc12 ,-1.589
508,CCCCC(C)(O)CC,-2.017
509,Clc1ccc(Cl)cc1,-3.5580000000000003
510,O=C1N(COC(=O)C)C(=O)C(N1)(c2ccccc2)c3ccccc3,-2.7230000000000003
511,CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.57
512,Cc1c[nH]c2ccccc12 ,-2.9810000000000003
513,COc2ncc1nccnc1n2,-1.589
514,CNC(=O)Oc1ccccc1C2OCCO2,-1.614
515,C1N(C(=O)NCC(C)C)C(=O)NC1,-1.508
516,CC#N,0.152
517,CCOC(=O)NCCOc2ccc(Oc1ccccc1)cc2,-4.662
518,CC(=O)N(S(=O)c1ccc(N)cc1)c2onc(C)c2C ,-2.024
519,ClCC(Cl)(Cl)Cl,-2.794
520,CCCCO,-0.688
521,CC1CCCCC1NC(=O)Nc2ccccc2,-3.779
522,Clc1cc(Cl)cc(Cl)c1,-4.159
523,O=Cc1ccco1,-1.391
524,CC(C)CCO,-1.027
525,O=Cc2ccc1OCOc1c2 ,-2.033
526,CC(=C)C,-1.5730000000000002
527,O=Cc1ccccc1,-1.999
528,CC(=C)C(=C)C,-2.052
529,CCOC(=O)CCN(SN(C)C(=O)Oc1cccc2CC(C)(C)Oc21)C(C)C,-5.132999999999999
530,O2c1ccccc1N(C)C(=O)c3cccnc23 ,-2.7710000000000004
531,C1c2ccccc2c3ccccc13,-4.125
532,CC1CCCCC1,-2.891
533,NC(=N)NS(=O)(=O)c1ccc(N)cc1 ,-0.706
534,COC(=O)c1ccc(O)cc1,-2.441
535,CC1CCCO1,-1.034
536,CC3C2CCC1(C)C=CC(=O)C(=C1C2OC3=O)C,-2.43
537,OCC2OC(Oc1ccccc1CO)C(O)C(O)C2O,-0.975
538,CCCI,-2.486
539,CCNc1nc(NC(C)C)nc(SC)n1,-3.43
540,CCCO,-0.3339999999999999
541,CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.876
542,CCCC(C)O,-0.97
543,OC(C(=O)c1ccccc1)c2ccccc2,-3.148
544,Cc1ccc(O)c(C)c1,-2.6210000000000004
545,Clc1cccc(c1)N(=O)=O,-2.901
546,Cc2c(N)c(=O)n(c1ccccc1)n2C,-1.192
547,Clc1ccc(c(Cl)c1)c2cc(Cl)ccc2Cl ,-6.23
548,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.546
549,CCNc1nc(NC(C)(C)C)nc(SC)n1,-3.75
550,CCC(C)CCO,-1.308
551,Cc2ncc1nccnc1n2,-1.24
552,CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,-4.557
553,CCCCI,-2.841
554,Brc1ccc2ccccc2c1,-4.434
555,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-5.312
556,FC(F)(F)c1ccccc1,-3.099
557,CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCC,-5.757999999999999
558,c1ccc2c(c1)sc3ccccc23,-4.597
559,Clc1ccc(c(Cl)c1)c2ccc(Cl)c(Cl)c2Cl ,-6.709
560,Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl ,-7.192
561,CC(=O)CC(c1ccccc1)c3c(O)c2ccccc2oc3=O ,-3.913
562,c1ccccc1C(O)C(O)c2ccccc2,-2.645
563,COC(=O)c1ccccc1C(=O)OC,-2.347
564,CCCCCCCC(=O)OCC,-2.962
565,CCSSCC,-2.364
566,CCOCCOCC,-0.833
567,Clc1cc(Cl)c(Cl)cc1Cl,-4.621
568,Nc1ccc(cc1)c2ccc(N)cc2,-2.613
569,CCCCCC=C,-2.718
570,CCCCc1c(C)nc(NCC)[nH]c1=O,-2.732
571,O=C1NC(=O)NC(=O)C1(CC)C(C)CCC,-2.312
572,Nc1ccccc1Cl,-2.392
573,COc1cccc(Cl)c1,-3.057
574,CCCCN(CC)C(=O)SCCC,-3.131
575,CCCCOC=O,-1.111
576,CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-2.974
577,BrC(Cl)Cl,-2.176
578,CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O) ,-2.99
579,c1ccc(cc1)c2ccc(cc2)c3ccccc3,-5.7410000000000005
580,Oc1ccc(C=O)cc1,-2.003
581,CBr,-1.109
582,Cc1cc(ccc1NS(=O)(=O)C(F)(F)F)S(=O)(=O)c2ccccc2,-4.945
583,CC(=O)CC(c1ccc(Cl)cc1)c2c(O)c3ccccc3oc2=O,-4.553999999999999
584,CCc1ccc2ccccc2c1,-4.1
585,Nc1c(C)c[nH]c(=O)n1 ,-0.257
586,Clc2c(Cl)c(Cl)c(c1ccccc1)c(Cl)c2Cl ,-6.785
587,c1c(NC(=O)c2ccccc2(I))cccc1,-4.245
588,Cc3cc2nc1c(=O)[nH]c(=O)nc1n(CC(O)C(O)C(O)CO)c2cc3C,-1.865
589,Fc1ccccc1Br,-3.467
590,Oc1ccc(Cl)cc1Cl,-3.22
591,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,-7.129
592,CN2C(=C(O)c1ccccc1S2(=O)=O)C(=O)Nc3ccccn3 ,-3.4730000000000003
593,O=C1N(COC(=O)CC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-3.128
594,C1CCCC1,-2.0380000000000003
595,Cc1ccccc1N,-1.922
596,c1(OC)ccc(CC=C)cc1,-3.074
597,CN(C)C(=O)Nc1cccc(OC(=O)NC(C)(C)C)c1 ,-2.655
598,CC(C)C=C,-1.994
599,Oc1ccccn1,-1.655
600,CC,-1.132
601,Clc1ccccc1Cl,-3.482
602,Sc2nc1ccccc1s2 ,-3.411
603,Clc1c(Cl)c(Cl)c(c(Cl)c1Cl)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl ,-9.589
604,COc2c1occc1cc3ccc(=O)oc23 ,-3.25
605,CC(=O)N,0.494
606,Cc1cccc2ccccc12,-3.802
607,CCN(CC)C(=O)C(C)Oc1cccc2ccccc12 ,-4.088
608,CC(O)C(C)(C)C,-1.2919999999999998
609,CCCC(=O)OCC,-1.545
610,CC2=CC(=O)c1ccccc1C2=O ,-2.667
611,c1ccc2c(c1)ccc3ccccc32,-4.518
612,Cc1ccnc(C)c1,-2.0980000000000003
613,CCCCCCCCCO,-2.46
614,BrCBr,-1.883
615,CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-3.4
616,Cc1ccc2cc(C)ccc2c1,-4.147
617,CCSC(=O)N(CC(C)C)CC(C)C,-3.4530000000000003
618,O=N(=O)OCC(CON(=O)=O)ON(=O)=O ,-2.029
619,Nc1cccc(c1)N(=O)=O,-1.936
620,CCCCCl,-1.94
621,ClC(Cl)(Cl)C(NC=O)N1C=CN(C=C1)C(NC=O)C(Cl)(Cl)Cl ,-3.715
622,Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-4.249
623,Nc3cc2c1ccccc1ccc2c4ccccc34 ,-4.849
624,CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-3.872
625,CCN2c1ccccc1N(C)C(=S)c3cccnc23 ,-4.227
626,CC1CO1,-0.358
627,O=C3CN=C(c1ccccc1)c2cc(ccc2N3)N(=O)=O,-3.4730000000000003
628,CCNC(=S)NCC,-1.028
629,Oc1cc(Cl)cc(Cl)c1Cl,-3.78
630,CCCCC(=O)OC,-1.545
631,Nc1ccccc1,-1.632
632,Cc1cccc2c(C)cccc12,-4.147
633,NS(=O)(=O)c2cc1c(NCNS1(=O)=O)cc2Cl ,-1.72
634,C1=Cc2cccc3cccc1c23,-3.682
635,CCCCCOC(=O)CC,-2.254
636,CCNc1nc(NC(C)C)nc(OC)n1,-3.185
637,c1ccc2c(c1)cc3ccc4cccc5ccc2c3c45,-6.007000000000001
638,CCBr,-1.529
639,CCC#CCC,-1.933
640,CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CCC5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C ,-6.114
641,CCC(=C)C,-1.994
642,Oc1cccc2cccnc12 ,-2.725
643,C1CCc2ccccc2C1,-3.447
644,Oc1ccc(cc1)C2(OC(=O)c3ccccc23)c4ccc(O)cc4 ,-4.59
645,Brc1cc(Br)cc(Br)c1,-5.27
646,COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.247000000000001
647,Cc1cc(=O)[nH]c(=S)[nH]1,-0.547
648,COc1cc(CC=C)ccc1O,-2.675
649,O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,-1.706
650,c1cc2ccc3cccc4ccc(c1)c2c34,-4.957
651,CCOC(C)OCC,-0.899
652,CC1(C)CON(Cc2ccccc2Cl)C1=O,-3.077
653,CCCCOCCO,-0.775
654,Clc1c(Cl)c(Cl)c(N(=O)=O)c(Cl)c1Cl,-5.098
655,CC12CCC(O)CC1CCC3C2CCC4(C)C3CCC4=O,-3.882
656,FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-4.749
657,c1ccc2ncccc2c1,-2.6630000000000003
658,COC(=O)c1cc(O)c(O)c(O)c1 ,-1.913
659,OC(Cn1cncn1)(Cn2cncn2)c3ccc(F)cc3F ,-2.418
660,Clc2ccc1oc(=O)[nH]c1c2,-2.679
661,Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-7.898
662,O=C1NC(=O)C(=O)C(=O)N1 ,0.436
663,ClCCCCl,-1.618
664,Fc1cccc(Br)c1,-3.467
665,Clc1ccc(Br)cc1,-3.928
666,CC(C)C(C)C,-2.584
667,CCC=C,-1.655
668,Clc1ccc(Cl)c(c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.343
669,Nc1cc[nH]c(=O)n1 ,0.051
670,FC(F)(Cl)C(F)(Cl)Cl,-3.077
671,CCC#N,-0.2689999999999999
672,ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl ,-6.007999999999999
673,COc1ccccc1N(=O)=O,-2.346
674,CC34CCC1C(CC=C2CC(O)CCC12C)C3CCC4=O,-3.564
675,CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,-3.464
676,c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-6.446000000000001
677,CCC(C)c1cc(cc(N(=O)=O)c1O)N(=O)=O ,-3.715
678,c1c(OC)c(OC)C2C(=O)OCC2c1,-0.825
679,OCC(O)CO,0.688
680,COc1ccccc1O ,-1.941
681,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl ,-4.972
682,Cc1c2ccccc2cc3ccccc13,-4.87
683,Cc1cc(=O)n(c2ccccc2)n1C,-1.733
684,CCCCOC,-1.072
685,Cc2cnc1cncnc1n2,-1.24
686,CCNc1nc(Cl)nc(NCC)n1 ,-2.8110000000000004
687,CN(C)C(=O)C,0.123
688,CSc1nc(nc(n1)N(C)C)N(C)C,-2.689
689,C=C,-0.815
690,CC(C)(C)CCO,-1.365
691,O=C1NC(=O)NC(=O)C1(CC)CC=C,-1.368
692,Oc1ccc(Cl)c(Cl)c1Cl,-3.705
693,COc1ccccc1,-2.3680000000000003
694,c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-5.093
695,CC13CCC(=O)C=C1CCC4C2CCC(C(=O)CO)C2(CC(O)C34)C=O ,-3.0660000000000003
696,COc2ccc(Oc1ccc(NC(=O)N(C)C)cc1)cc2,-3.928
697,CCc1ccc(C)cc1,-3.3280000000000003
698,CC(C)SC(C)C,-2.162
699,O=N(=O)c1cccc(c1)N(=O)=O,-2.281
700,CCOP(=S)(OCC)SCSP(=S)(OCC)OCC,-5.471
701,CCC1(C(C)C)C(=O)NC(=O)NC1=O ,-1.6030000000000002
702,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)CCC1(C)C2C(=O)CC34C ,-3.426
703,Cc1ncc(N(=O)=O)n1CCO,-0.8590000000000001
704,Nc1ccc(Cl)cc1,-2.392
705,CCCC(C)(C)CO,-1.719
706,c1ccoc1,-1.837
707,COCCCNc1nc(NC(C)C)nc(SC)n1,-3.259
708,CN(C)C(=O)NC1CC2CC1C3CCCC23,-2.47
709,CC(C)(C)c1ccccc1,-3.554
710,CC(=O)CCC1C(=O)N(N(C1=O)c2ccccc2)c3ccccc3,-2.645
711,CC(=O)OCC(=O)C3(O)CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C ,-3.507
712,CCCOC,-0.718
713,CC(C)OC(=O)C,-1.1909999999999998
714,Brc1ccccc1,-3.345
715,CCOC(=O)c1ccc(O)cc1,-2.761
716,O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-3.469
717,CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C ,-4.87
718,c1cc2ccc3ccc4ccc5ccc6ccc1c7c2c3c4c5c67,-6.885
719,O=c1[nH]cnc2[nH]ncc12 ,-0.84
720,ClC=C,-1.188
721,CN(C)C(=O)C(c1ccccc1)c2ccccc2 ,-3.147
722,BrC(Br)(Br)Br,-4.063
723,CCN2c1cc(N(C)C)cc(C)c1NC(=O)c3cccnc23 ,-4.408
724,O=C1NC(=O)c2ccccc12 ,-1.882
725,OC(c1ccc(Cl)cc1)(c2cncnc2)c3ccccc3Cl,-4.1080000000000005
726,COC(=O)c1ccccc1,-2.462
727,Cn1ccc(=O)[nH]c1=O,-0.375
728,CCCCC1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3 ,-3.739
729,Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl ,-6.155
730,CCC2NC(=O)c1cc(c(Cl)cc1N2)S(N)(=O)=O,-2.184
731,CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.301
732,C1CC=CC1,-1.72
733,C1(=O)NC(=O)NC(=O)C1(O)C2(O)C(=O)NC(=O)NC2(=O),0.919
734,CCCCCCCCC,-3.678
735,Oc1ccccc1Cl,-2.553
736,c1cccc2c3c(C)cc4ccccc4c3ccc12,-5.931
737,CCOc1ccccc1,-2.66
738,CCOC(=O)C=Cc1ccccc1,-3.0980000000000003
739,Cc1[nH]c(=O)n(c(=O)c1Cl)C(C)(C)C,-3.033
740,Clc1ccccc1C2=NCC(=O)Nc3ccc(cc23)N(=O)=O,-3.707
741,Cc1ccc(cc1)S(=O)(=O)N,-1.815
742,CC(OC(=O)Nc1cccc(Cl)c1)C#C,-3.629
743,CCCCCC(C)C,-3.3080000000000003
744,CC1(C)C(C=C(Cl)C(F)(F)F)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-6.905
745,CCCC1C(=O)N3N(C1=O)c2cc(C)ccc2N=C3N(C)C ,-2.9
746,CN2C(=O)CN=C(c1ccccc1)c3cc(Cl)ccc23,-4.05
747,CCC(O)C(C)C,-1.308
748,CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O ,-3.283
749,CC1(C)C2CCC1(C)C(O)C2,-2.423
750,CC12CCC3C(CCC4=CC(=O)CCC34C)C2CCC1O,-3.659
751,CCCCCCC,-2.97
752,Oc1cccc2ccccc12,-3.08
753,C/C1CCCCC1\C,-3.305
754,COc2cc1c(N)nc(nc1c(OC)c2OC)N3CCN(CC3)C(=O)OCC(C)(C)O ,-3.958
755,C1Cc2c3c1cccc3cc4c2ccc5ccccc54,-5.942
756,CC(=O)C3(C)CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C,-4.593
757,CCCCCC(=O)C,-1.554
758,COP(=O)(NC(C)=O)SC ,-0.416
759,CCCCSP(=O)(SCCCC)SCCCC,-4.074
760,c1cC2C(=O)NC(=O)C2cc1,-0.636
761,NS(=O)(=O)c2cc1c(NC(NS1(=O)=O)C(Cl)Cl)cc2Cl ,-2.98
762,CC=C(C)C,-1.994
763,Cc1ccc(C)c(C)c1,-3.343
764,Oc1cc(Cl)c(Cl)cc1Cl,-3.78
765,c1ccc2c(c1)cnc3ccccc23 ,-3.713
766,CCCC(C)(O)CC,-1.663
767,CCCCCCCC,-3.324
768,c1ccc2cc3ccccc3cc2c1,-4.518
769,NNc1ccccc1,-1.866
770,CCC=O,-0.3939999999999999
771,C1CCCCCCC1,-3.355
772,O=C1NC(=O)NC(=O)C1(CC=C)CC=C,-1.471
773,ClC(Cl)Cl,-1.812
774,Sc1nccc(=O)[nH]1 ,-0.992
775,Clc1ccc(CN(C2CCCC2)C(=O)Nc3ccccc3)cc1,-5.126
776,CC1=CCCCC1,-2.574
777,CCCCC(CC)C=O,-2.232
778,COc2c1occc1c(OC)c3c(=O)cc(C)oc23 ,-3.603
779,O=C1NC(=O)NC(=O)C1(CC)CCC(C)C,-2.312
780,c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-6.007000000000001
781,CCC(CC)C=O,-1.523
782,CCCOCCC,-1.426
783,CCCCCCCCCCCCCCO,-4.231
784,Oc1c(Cl)ccc(Cl)c1Cl,-3.572
785,NC(=O)N,0.8320000000000001
786,CCCC#C,-1.446
787,Brc1cccc(Br)c1,-4.298
788,CCCCCCCCCCCCCCCCCCO,-5.649
789,CC(=O)Nc1ccccc1,-1.857
790,c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,-1.795
791,c1nccc(C(=O)NN)c1,-0.7170000000000001
792,OC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl ,-4.156000000000001
793,CC(C)CCOC=O,-1.449
794,CC(=O)c1ccccc1,-2.0780000000000003
795,c2ccc1nc(ccc1c2)c4ccc3ccccc3n4 ,-4.9030000000000005
796,CCOP(=O)(OCC)OCC,-0.953
797,CC2(C)C1CCC(C)(C1)C2=O,-2.158
798,COc2cnc1cncnc1n2,-1.589
799,ClC2=C(Cl)C3(Cl)C1C=CCC1C2(Cl)C3(Cl)Cl ,-5.152
800,CC(C)N(=O)=O,-0.743
801,c1ccc2c(c1)[nH]c3ccccc32,-3.836
802,OCC(O)C(O)CO,0.675
803,CCCOC(=O)c1ccc(N)cc1,-2.709
804,CNC(=O)C=C(C)OP(=O)(OC)OC,-0.949
805,O=C1CCC(=O)N1,0.282
806,CCC(C)C(C)C,-2.938
807,CCCCc1c(C)nc(NCC)nc1OS(=O)(=O)N(C)C ,-3.4930000000000003
808,CCN2c1ncccc1N(C)C(=S)c3cccnc23 ,-3.411
809,O2c1ccccc1N(CC)C(=O)c3ccccc23 ,-3.784
810,C1CCOCC1,-0.978
811,CCCCCC#C,-2.155
812,c1cc2ccc(OC)c(CC=C(C)(C))c2oc1=O ,-4.0760000000000005
813,c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-6.311
814,CCOC(=O)c1ccccc1,-2.775
815,ClCC(C)C,-1.924
816,CC34CCC1C(CCc2cc(O)ccc12)C3CCC4(O)C#C ,-4.317
817,CCCCCCCCCCCC(=O)OC,-4.025
818,CCCSCCC,-2.307
819,c1ccc2cc3cc4ccccc4cc3cc2c1,-5.568
820,CCCCCBr,-2.658
821,CCCC/C=C/C,-2.784
822,Cc1ncc(N(=O)=O)n1CCO ,-0.8590000000000001
823,CCCCCC1CCCC1,-3.869
824,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl ,-7.261
825,O=C1NC(=O)NC(=O)C1(CC)C(C)C,-1.6030000000000002
826,CC(Cl)(Cl)Cl,-2.232
827,CON(C)C(=O)Nc1ccc(Cl)cc1,-2.948
828,O=C2NC(=O)C1(CCCCC1)C(=O)N2,-1.405
829,CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1 ,-2.3040000000000003
830,Cc1ccc(Br)cc1,-3.667
831,CCOCC,-0.718
832,CC(C)NC(=O)N1CC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2,-4.004
833,CCCCN(CC)c1c(cc(cc1N(=O)=O)C(F)(F)F)N(=O)=O,-5.205
834,Cc1cc(C)c(O)c(C)c1,-2.9410000000000003
835,c1ccccc1,-2.418
836,Clc1ccc(I)cc1,-4.384
837,COc1ccc(NC(=O)N(C)C)cc1Cl,-2.6830000000000003
838,CC(C)N(C(=O)CCl)c1ccccc1 ,-3.018
839,C=Cc1ccccc1,-2.85
840,COCOC,0.092
841,Cc1ccccc1C,-3.004
842,CCC(C)O,-0.616
843,Oc1ccc(O)cc1,-1.59
844,CC34CCC1C(CCc2cc(O)ccc12)C3CC(O)C4O ,-3.858
845,C1c2ccccc2c3cc4ccccc4cc13,-5.189
846,O=C1CNC(=O)N1 ,0.603
847,c1(O)cc(O)ccc1CCCCCC,-3.4930000000000003
848,C=CCS(=O)SCC=C,-2.045
849,CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.04
850,Cc1c(C)c2c3ccccc3ccc2c4ccccc14,-6.265
851,CCCCC(=O)OC3(C(C)CC4C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC34C)C(=O)CO,-5.062
852,O=c2[nH]c(=O)c1[nH]c(=O)[nH]c1[nH]2 ,-0.541
853,Oc1c(Cl)cc(Cl)c(Cl)c1Cl,-4.203
854,Clc1cccc(Cl)c1,-3.5580000000000003
855,Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-6.638
856,CC(C)COC=O,-1.095
857,c1ccccc1SC,-2.87
858,CCN2c1nc(C)cc(C(F)(F)F)c1NC(=O)c3cccnc23 ,-4.45
859,CCCCCC,-2.615
860,COC(=O)c1cccnc1 ,-1.621
861,NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-3.741
862,Clc1ccc(cc1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl ,-7.425
863,CC1(OC(=O)N(C1=O)c2cc(Cl)cc(Cl)c2)C=C,-4.377
864,CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-2.49
865,c1ccc2c(c1)c3ccccc3c4ccccc24,-5.568
866,CC=C(C(=CC)c1ccc(O)cc1)c2ccc(O)cc2,-4.775
867,CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC,-7.117000000000001
868,CCc1ccccn1,-2.051
869,COP(=O)(OC)OC(Br)C(Cl)(Cl)Br,-3.548
870,c1ccc(cc1)c2ccccc2,-4.079
871,Clc1cc(Cl)c(c(Cl)c1)c2c(Cl)cc(Cl)cc2Cl ,-7.178999999999999
872,CN(C)c1nc(nc(n1)N(C)C)N(C)C,-2.492
873,CC(C)CC(C)(C)O,-1.6469999999999998
874,O=C2NC(=O)C1(CCCCCC1)C(=O)N2 ,-1.844
875,OCC1OC(O)(CO)C(O)C1O,0.471
876,Cc1cc(C)cc(O)c1,-2.652
877,ClCC#CCOC(=O)Nc1cccc(Cl)c1,-4.16
878,CC(=O)Nc1ccc(Cl)cc1,-2.642
879,Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-7.898
880,CCC(C)(C)C,-2.584
881,CNc1ccccc1,-2.097
882,C=CCC=C,-1.758
883,CC(=O)OCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,-3.692
884,Cc1cc(cc(N(=O)=O)c1O)N(=O)=O,-2.818
885,OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-3.75
886,Oc1cccc(Cl)c1,-2.761
887,Clc1cccc(Br)c1,-3.928
888,NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl ,-1.7519999999999998
889,O=C1NC(=O)NC(=O)C1(C)CC,-0.911
890,OCCOc1ccccc1,-1.761
891,C(c1ccccc1)c2ccccc2,-4.09
892,CCCCCC(O)CC,-2.033
893,CCN(Cc1c(F)cccc1Cl)c2c(cc(cc2N(=O)=O)C(F)(F)F)N(=O)=O,-6.584
894,CC(C)Nc1nc(Cl)nc(NC(C)C)n1,-3.329
895,CCCC(C)CO,-1.381
896,CCCCC(C)(C)O,-1.663
897,CCc1ccccc1,-2.988
